date
2024-02-07 15:12:01.707000
2024-02-07 15:12:01.714000
2024-02-07 15:12:01.721000
2024-02-07 15:12:01.728000
2024-02-07 15:12:01.735000
2024-02-07 15:12:01.742000
2024-02-07 15:12:01.749000
2024-02-07 15:12:01.756000
2024-02-07 15:12:01.763000
2024-02-07 15:12:01.770000
2024-02-07 15:12:01.777000
2024-02-07 15:12:01.784000
2024-02-07 15:12:01.791000
2024-02-07 15:12:01.798000
2024-02-07 15:12:01.805000
2024-02-07 15:12:01.812000
2024-02-07 15:12:01.819000
2024-02-07 15:12:01.826000
2024-02-07 15:12:01.833000
2024-02-07 15:12:01.840000
2024-02-07 15:12:01.847000
2024-02-07 15:12:01.854000
2024-02-07 15:12:01.861000
2024-02-07 15:12:01.868000
2024-02-07 15:12:01.875000
2024-02-07 15:12:01.882000
2024-02-07 15:12:01.889000
2024-02-07 15:12:01.896000
2024-02-07 15:12:01.903000
2024-02-07 15:12:01.910000
2024-02-07 15:12:01.917000
2024-02-07 15:12:01.924000
2024-02-07 15:12:01.931000
2024-02-07 15:12:01.938000
2024-02-07 15:12:01.945000
2024-02-07 15:12:01.952000
2024-02-07 15:12:01.959000
2024-02-07 15:12:01.966000
2024-02-07 15:12:01.973000
2024-02-07 15:12:01.980000
2024-02-07 15:12:01.987000
2024-02-07 15:12:01.994000
2024-02-07 15:12:02.001000
2024-02-07 15:12:02.008000
2024-02-07 15:12:02.015000
2024-02-07 15:12:02.022000
2024-02-07 15:12:02.029000
2024-02-07 15:12:02.036000
2024-02-07 15:12:02.043000
2024-02-07 15:12:02.050000
2024-02-07 15:12:02.057000
2024-02-07 15:12:02.064000
2024-02-07 15:12:02.071000
2024-02-07 15:12:02.078000
2024-02-07 15:12:02.085000
2024-02-07 15:12:02.092000
2024-02-07 15:12:02.099000
2024-02-07 15:12:02.106000
2024-02-07 15:12:02.113000
2024-02-07 15:12:02.120000
2024-02-07 15:12:02.127000
2024-02-07 15:12:02.134000
2024-02-07 15:12:02.141000
2024-02-07 15:12:02.148000
2024-02-07 15:12:02.155000
2024-02-07 15:12:02.162000
2024-02-07 15:12:02.169000
2024-02-07 15:12:02.176000
2024-02-07 15:12:02.183000
2024-02-07 15:12:02.190000
2024-02-07 15:12:02.197000
2024-02-07 15:12:02.204000
2024-02-07 15:12:02.211000
2024-02-07 15:12:02.218000
2024-02-07 15:12:02.225000
2024-02-07 15:12:02.232000
2024-02-07 15:12:02.239000
2024-02-07 15:12:02.246000
2024-02-07 15:12:02.253000
2024-02-07 15:12:02.260000
2024-02-07 15:12:02.267000
2024-02-07 15:12:02.274000
2024-02-07 15:12:02.281000
2024-02-07 15:12:02.288000
2024-02-07 15:12:02.295000
2024-02-07 15:12:02.302000
2024-02-07 15:12:02.309000
2024-02-07 15:12:02.316000
2024-02-07 15:12:02.323000
2024-02-07 15:12:02.330000
2024-02-07 15:12:02.337000
2024-02-07 15:12:02.344000
2024-02-07 15:12:02.351000
2024-02-07 15:12:02.358000
2024-02-07 15:12:02.365000
2024-02-07 15:12:02.372000
2024-02-07 15:12:02.379000
2024-02-07 15:12:02.386000
2024-02-07 15:12:02.393000
2024-02-07 15:12:02.400000
2024-02-07 15:12:02.407000
2024-02-07 15:12:02.414000
2024-02-07 15:12:02.421000
2024-02-07 15:12:02.428000
2024-02-07 15:12:02.435000
2024-02-07 15:12:02.442000
2024-02-07 15:12:02.449000
2024-02-07 15:12:02.456000
2024-02-07 15:12:02.463000
2024-02-07 15:12:02.470000
2024-02-07 15:12:02.477000
2024-02-07 15:12:02.484000
2024-02-07 15:12:02.491000
2024-02-07 15:12:02.498000
2024-02-07 15:12:02.505000
2024-02-07 15:12:02.512000
2024-02-07 15:12:02.519000
2024-02-07 15:12:02.526000
2024-02-07 15:12:02.533000
2024-02-07 15:12:02.540000
2024-02-07 15:12:02.547000
2024-02-07 15:12:02.554000
2024-02-07 15:12:02.561000
2024-02-07 15:12:02.568000
2024-02-07 15:12:02.575000
2024-02-07 15:12:02.582000
2024-02-07 15:12:02.589000
2024-02-07 15:12:02.596000
2024-02-07 15:12:02.603000
2024-02-07 15:12:02.610000
2024-02-07 15:12:02.617000
2024-02-07 15:12:02.624000
2024-02-07 15:12:02.631000
2024-02-07 15:12:02.638000
2024-02-07 15:12:02.645000
2024-02-07 15:12:02.652000
2024-02-07 15:12:02.659000
2024-02-07 15:12:02.666000
2024-02-07 15:12:02.673000
2024-02-07 15:12:02.680000
2024-02-07 15:12:02.687000
2024-02-07 15:12:02.694000
2024-02-07 15:12:02.701000
2024-02-07 15:12:02.708000
2024-02-07 15:12:02.715000
2024-02-07 15:12:02.722000
2024-02-07 15:12:02.729000
2024-02-07 15:12:02.736000
2024-02-07 15:12:02.743000
2024-02-07 15:12:02.750000
2024-02-07 15:12:02.757000
2024-02-07 15:12:02.764000
2024-02-07 15:12:02.771000
2024-02-07 15:12:02.778000
2024-02-07 15:12:02.785000
2024-02-07 15:12:02.792000
2024-02-07 15:12:02.799000
2024-02-07 15:12:02.806000
2024-02-07 15:12:02.813000
2024-02-07 15:12:02.820000
2024-02-07 15:12:02.827000
2024-02-07 15:12:02.834000
2024-02-07 15:12:02.841000
2024-02-07 15:12:02.848000
2024-02-07 15:12:02.855000
2024-02-07 15:12:02.862000
2024-02-07 15:12:02.869000
2024-02-07 15:12:02.876000
2024-02-07 15:12:02.883000
2024-02-07 15:12:02.890000
2024-02-07 15:12:02.897000
2024-02-07 15:12:02.904000
2024-02-07 15:12:02.911000
2024-02-07 15:12:02.918000
2024-02-07 15:12:02.925000
2024-02-07 15:12:02.932000
2024-02-07 15:12:02.939000
2024-02-07 15:12:02.946000
2024-02-07 15:12:02.953000
2024-02-07 15:12:02.960000
2024-02-07 15:12:02.967000
2024-02-07 15:12:02.974000
2024-02-07 15:12:02.981000
2024-02-07 15:12:02.988000
2024-02-07 15:12:02.995000
2024-02-07 15:12:03.002000
2024-02-07 15:12:03.009000
2024-02-07 15:12:03.016000
2024-02-07 15:12:03.023000
2024-02-07 15:12:03.030000
2024-02-07 15:12:03.037000
2024-02-07 15:12:03.044000
2024-02-07 15:12:03.051000
2024-02-07 15:12:03.058000
2024-02-07 15:12:03.065000
2024-02-07 15:12:03.072000
2024-02-07 15:12:03.079000
2024-02-07 15:12:03.086000
2024-02-07 15:12:03.093000
2024-02-07 15:12:03.100000
2024-02-07 15:12:03.107000
2024-02-07 15:12:03.114000
2024-02-07 15:12:03.121000
2024-02-07 15:12:03.128000
2024-02-07 15:12:03.135000
2024-02-07 15:12:03.142000
2024-02-07 15:12:03.149000
2024-02-07 15:12:03.156000
2024-02-07 15:12:03.163000
2024-02-07 15:12:03.170000
2024-02-07 15:12:03.177000
2024-02-07 15:12:03.184000
2024-02-07 15:12:03.191000
2024-02-07 15:12:03.198000
2024-02-07 15:12:03.205000
2024-02-07 15:12:03.212000
2024-02-07 15:12:03.219000
2024-02-07 15:12:03.226000
2024-02-07 15:12:03.233000
2024-02-07 15:12:03.240000
2024-02-07 15:12:03.247000
2024-02-07 15:12:03.254000
2024-02-07 15:12:03.261000
2024-02-07 15:12:03.268000
2024-02-07 15:12:03.275000
2024-02-07 15:12:03.282000
2024-02-07 15:12:03.289000
2024-02-07 15:12:03.296000
2024-02-07 15:12:03.303000
2024-02-07 15:12:03.310000
2024-02-07 15:12:03.317000
2024-02-07 15:12:03.324000
2024-02-07 15:12:03.331000
2024-02-07 15:12:03.338000
2024-02-07 15:12:03.345000
2024-02-07 15:12:03.352000
2024-02-07 15:12:03.359000
2024-02-07 15:12:03.366000
2024-02-07 15:12:03.373000
2024-02-07 15:12:03.380000
2024-02-07 15:12:03.387000
2024-02-07 15:12:03.394000
2024-02-07 15:12:03.401000
2024-02-07 15:12:03.408000
2024-02-07 15:12:03.415000
2024-02-07 15:12:03.422000
2024-02-07 15:12:03.429000
2024-02-07 15:12:03.436000
2024-02-07 15:12:03.443000
2024-02-07 15:12:03.450000
2024-02-07 15:12:03.457000
2024-02-07 15:12:03.464000
2024-02-07 15:12:03.471000
2024-02-07 15:12:03.478000
2024-02-07 15:12:03.485000
2024-02-07 15:12:03.492000
2024-02-07 15:12:03.499000
2024-02-07 15:12:03.506000
2024-02-07 15:12:03.513000
2024-02-07 15:12:03.520000
2024-02-07 15:12:03.527000
2024-02-07 15:12:03.534000
2024-02-07 15:12:03.541000
2024-02-07 15:12:03.548000
2024-02-07 15:12:03.555000
2024-02-07 15:12:03.562000
2024-02-07 15:12:03.569000
2024-02-07 15:12:03.576000
2024-02-07 15:12:03.583000
2024-02-07 15:12:03.590000
2024-02-07 15:12:03.597000
2024-02-07 15:12:03.604000
2024-02-07 15:12:03.611000
2024-02-07 15:12:03.618000
2024-02-07 15:12:03.625000
2024-02-07 15:12:03.632000
2024-02-07 15:12:03.639000
2024-02-07 15:12:03.646000
2024-02-07 15:12:03.653000
2024-02-07 15:12:03.660000
2024-02-07 15:12:03.667000
2024-02-07 15:12:03.674000
2024-02-07 15:12:03.681000
2024-02-07 15:12:03.688000
2024-02-07 15:12:03.695000
2024-02-07 15:12:03.702000
2024-02-07 15:12:03.709000
2024-02-07 15:12:03.716000
2024-02-07 15:12:03.723000
2024-02-07 15:12:03.730000
2024-02-07 15:12:03.737000
2024-02-07 15:12:03.744000
2024-02-07 15:12:03.751000
2024-02-07 15:12:03.758000
2024-02-07 15:12:03.765000
2024-02-07 15:12:03.772000
2024-02-07 15:12:03.779000
2024-02-07 15:12:03.786000
2024-02-07 15:12:03.793000
2024-02-07 15:12:03.800000
2024-02-07 15:12:03.807000
2024-02-07 15:12:03.814000
2024-02-07 15:12:03.821000
2024-02-07 15:12:03.828000
2024-02-07 15:12:03.835000
2024-02-07 15:12:03.842000
2024-02-07 15:12:03.849000
2024-02-07 15:12:03.856000
2024-02-07 15:12:03.863000
2024-02-07 15:12:03.870000
2024-02-07 15:12:03.877000
2024-02-07 15:12:03.884000
2024-02-07 15:12:03.891000
2024-02-07 15:12:03.898000
2024-02-07 15:12:03.905000
2024-02-07 15:12:03.912000
2024-02-07 15:12:03.919000
2024-02-07 15:12:03.926000
2024-02-07 15:12:03.933000
2024-02-07 15:12:03.940000
2024-02-07 15:12:03.947000
2024-02-07 15:12:03.954000
2024-02-07 15:12:03.961000
2024-02-07 15:12:03.968000
2024-02-07 15:12:03.975000
2024-02-07 15:12:03.982000
2024-02-07 15:12:03.989000
2024-02-07 15:12:03.996000
2024-02-07 15:12:04.003000
2024-02-07 15:12:04.010000
2024-02-07 15:12:04.017000
2024-02-07 15:12:04.024000
2024-02-07 15:12:04.031000
2024-02-07 15:12:04.038000
2024-02-07 15:12:04.045000
2024-02-07 15:12:04.052000
2024-02-07 15:12:04.059000
2024-02-07 15:12:04.066000
2024-02-07 15:12:04.073000
2024-02-07 15:12:04.080000
2024-02-07 15:12:04.087000
2024-02-07 15:12:04.094000
2024-02-07 15:12:04.101000
2024-02-07 15:12:04.108000
2024-02-07 15:12:04.115000
2024-02-07 15:12:04.122000
2024-02-07 15:12:04.129000
2024-02-07 15:12:04.136000
2024-02-07 15:12:04.143000
2024-02-07 15:12:04.150000
2024-02-07 15:12:04.157000
2024-02-07 15:12:04.164000
2024-02-07 15:12:04.171000
2024-02-07 15:12:04.178000
2024-02-07 15:12:04.185000
2024-02-07 15:12:04.192000
2024-02-07 15:12:04.199000
2024-02-07 15:12:04.206000
2024-02-07 15:12:04.213000
2024-02-07 15:12:04.220000
2024-02-07 15:12:04.227000
2024-02-07 15:12:04.234000
2024-02-07 15:12:04.241000
2024-02-07 15:12:04.248000
2024-02-07 15:12:04.255000
2024-02-07 15:12:04.262000
2024-02-07 15:12:04.269000
2024-02-07 15:12:04.276000
2024-02-07 15:12:04.283000
2024-02-07 15:12:04.290000
2024-02-07 15:12:04.297000
2024-02-07 15:12:04.304000
2024-02-07 15:12:04.311000
2024-02-07 15:12:04.318000
2024-02-07 15:12:04.325000
2024-02-07 15:12:04.332000
2024-02-07 15:12:04.339000
2024-02-07 15:12:04.346000
2024-02-07 15:12:04.353000
2024-02-07 15:12:04.360000
2024-02-07 15:12:04.367000
2024-02-07 15:12:04.374000
2024-02-07 15:12:04.381000
2024-02-07 15:12:04.388000
2024-02-07 15:12:04.395000
2024-02-07 15:12:04.402000
2024-02-07 15:12:04.409000
2024-02-07 15:12:04.416000
2024-02-07 15:12:04.423000
2024-02-07 15:12:04.430000
2024-02-07 15:12:04.437000
2024-02-07 15:12:04.444000
2024-02-07 15:12:04.451000
2024-02-07 15:12:04.458000
2024-02-07 15:12:04.465000
2024-02-07 15:12:04.472000
2024-02-07 15:12:04.479000
2024-02-07 15:12:04.486000
2024-02-07 15:12:04.493000
2024-02-07 15:12:04.500000
2024-02-07 15:12:04.507000
2024-02-07 15:12:04.514000
2024-02-07 15:12:04.521000
2024-02-07 15:12:04.528000
2024-02-07 15:12:04.535000
2024-02-07 15:12:04.542000
2024-02-07 15:12:04.549000
2024-02-07 15:12:04.556000
2024-02-07 15:12:04.563000
2024-02-07 15:12:04.570000
2024-02-07 15:12:04.577000
2024-02-07 15:12:04.584000
2024-02-07 15:12:04.591000
2024-02-07 15:12:04.598000
2024-02-07 15:12:04.605000
2024-02-07 15:12:04.612000
2024-02-07 15:12:04.619000
2024-02-07 15:12:04.626000
2024-02-07 15:12:04.633000
2024-02-07 15:12:04.640000
2024-02-07 15:12:04.647000
2024-02-07 15:12:04.654000
2024-02-07 15:12:04.661000
2024-02-07 15:12:04.668000
2024-02-07 15:12:04.675000
2024-02-07 15:12:04.682000
2024-02-07 15:12:04.689000
2024-02-07 15:12:04.696000
2024-02-07 15:12:04.703000
2024-02-07 15:12:04.710000
2024-02-07 15:12:04.717000
2024-02-07 15:12:04.724000
2024-02-07 15:12:04.731000
2024-02-07 15:12:04.738000
2024-02-07 15:12:04.745000
2024-02-07 15:12:04.752000
2024-02-07 15:12:04.759000
2024-02-07 15:12:04.766000
2024-02-07 15:12:04.773000
2024-02-07 15:12:04.780000
2024-02-07 15:12:04.787000
2024-02-07 15:12:04.794000
2024-02-07 15:12:04.801000
2024-02-07 15:12:04.808000
2024-02-07 15:12:04.815000
2024-02-07 15:12:04.822000
2024-02-07 15:12:04.829000
2024-02-07 15:12:04.836000
2024-02-07 15:12:04.843000
2024-02-07 15:12:04.850000
2024-02-07 15:12:04.857000
2024-02-07 15:12:04.864000
2024-02-07 15:12:04.871000
2024-02-07 15:12:04.878000
2024-02-07 15:12:04.885000
2024-02-07 15:12:04.892000
2024-02-07 15:12:04.899000
2024-02-07 15:12:04.906000
2024-02-07 15:12:04.913000
2024-02-07 15:12:04.920000
2024-02-07 15:12:04.927000
2024-02-07 15:12:04.934000
2024-02-07 15:12:04.941000
2024-02-07 15:12:04.948000
2024-02-07 15:12:04.955000
2024-02-07 15:12:04.962000
2024-02-07 15:12:04.969000
2024-02-07 15:12:04.976000
2024-02-07 15:12:04.983000
2024-02-07 15:12:04.990000
2024-02-07 15:12:04.997000
2024-02-07 15:12:05.004000
2024-02-07 15:12:05.011000
2024-02-07 15:12:05.018000
2024-02-07 15:12:05.025000
2024-02-07 15:12:05.032000
2024-02-07 15:12:05.039000
2024-02-07 15:12:05.046000
2024-02-07 15:12:05.053000
2024-02-07 15:12:05.060000
2024-02-07 15:12:05.067000
2024-02-07 15:12:05.074000
2024-02-07 15:12:05.081000
2024-02-07 15:12:05.088000
2024-02-07 15:12:05.095000
2024-02-07 15:12:05.102000
2024-02-07 15:12:05.109000
2024-02-07 15:12:05.116000
2024-02-07 15:12:05.123000
2024-02-07 15:12:05.130000
2024-02-07 15:12:05.137000
2024-02-07 15:12:05.144000
2024-02-07 15:12:05.151000
2024-02-07 15:12:05.158000
2024-02-07 15:12:05.165000
2024-02-07 15:12:05.172000
2024-02-07 15:12:05.179000
2024-02-07 15:12:05.186000
2024-02-07 15:12:05.193000
2024-02-07 15:12:05.200000
2024-02-07 15:12:05.207000
2024-02-07 15:12:05.214000
2024-02-07 15:12:05.221000
2024-02-07 15:12:05.228000
2024-02-07 15:12:05.235000
2024-02-07 15:12:05.242000
2024-02-07 15:12:05.249000
2024-02-07 15:12:05.256000
2024-02-07 15:12:05.263000
2024-02-07 15:12:05.270000
2024-02-07 15:12:05.277000
2024-02-07 15:12:05.284000
2024-02-07 15:12:05.291000
2024-02-07 15:12:05.298000
2024-02-07 15:12:05.305000
2024-02-07 15:12:05.312000
2024-02-07 15:12:05.319000
2024-02-07 15:12:05.326000
2024-02-07 15:12:05.333000
2024-02-07 15:12:05.340000
2024-02-07 15:12:05.347000
2024-02-07 15:12:05.354000
2024-02-07 15:12:05.361000
2024-02-07 15:12:05.368000
2024-02-07 15:12:05.375000
2024-02-07 15:12:05.382000
2024-02-07 15:12:05.389000
2024-02-07 15:12:05.396000
2024-02-07 15:12:05.403000
2024-02-07 15:12:05.410000
2024-02-07 15:12:05.417000
2024-02-07 15:12:05.424000
2024-02-07 15:12:05.431000
2024-02-07 15:12:05.438000
2024-02-07 15:12:05.445000
2024-02-07 15:12:05.452000
2024-02-07 15:12:05.459000
2024-02-07 15:12:05.466000
2024-02-07 15:12:05.473000
2024-02-07 15:12:05.480000
2024-02-07 15:12:05.487000
2024-02-07 15:12:05.494000
2024-02-07 15:12:05.501000
2024-02-07 15:12:05.508000
2024-02-07 15:12:05.515000
2024-02-07 15:12:05.522000
2024-02-07 15:12:05.529000
2024-02-07 15:12:05.536000
2024-02-07 15:12:05.543000
2024-02-07 15:12:05.550000
2024-02-07 15:12:05.557000
2024-02-07 15:12:05.564000
2024-02-07 15:12:05.571000
2024-02-07 15:12:05.578000
2024-02-07 15:12:05.585000
2024-02-07 15:12:05.592000
2024-02-07 15:12:05.599000
2024-02-07 15:12:05.606000
2024-02-07 15:12:05.613000
2024-02-07 15:12:05.620000
2024-02-07 15:12:05.627000
2024-02-07 15:12:05.634000
2024-02-07 15:12:05.641000
2024-02-07 15:12:05.648000
2024-02-07 15:12:05.655000
2024-02-07 15:12:05.662000
2024-02-07 15:12:05.669000
2024-02-07 15:12:05.676000
2024-02-07 15:12:05.683000
2024-02-07 15:12:05.690000
2024-02-07 15:12:05.697000
2024-02-07 15:12:05.704000
2024-02-07 15:12:05.711000
2024-02-07 15:12:05.718000
2024-02-07 15:12:05.725000
2024-02-07 15:12:05.732000
2024-02-07 15:12:05.739000
2024-02-07 15:12:05.746000
2024-02-07 15:12:05.753000
2024-02-07 15:12:05.760000
2024-02-07 15:12:05.767000
2024-02-07 15:12:05.774000
2024-02-07 15:12:05.781000
2024-02-07 15:12:05.788000
2024-02-07 15:12:05.795000
2024-02-07 15:12:05.802000
2024-02-07 15:12:05.809000
2024-02-07 15:12:05.816000
2024-02-07 15:12:05.823000
2024-02-07 15:12:05.830000
2024-02-07 15:12:05.837000
2024-02-07 15:12:05.844000
2024-02-07 15:12:05.851000
2024-02-07 15:12:05.858000
2024-02-07 15:12:05.865000
2024-02-07 15:12:05.872000
2024-02-07 15:12:05.879000
2024-02-07 15:12:05.886000
2024-02-07 15:12:05.893000
2024-02-07 15:12:05.900000
2024-02-07 15:12:05.907000
2024-02-07 15:12:05.914000
2024-02-07 15:12:05.921000
2024-02-07 15:12:05.928000
2024-02-07 15:12:05.935000
2024-02-07 15:12:05.942000
2024-02-07 15:12:05.949000
2024-02-07 15:12:05.956000
2024-02-07 15:12:05.963000
2024-02-07 15:12:05.970000
2024-02-07 15:12:05.977000
2024-02-07 15:12:05.984000
2024-02-07 15:12:05.991000
2024-02-07 15:12:05.998000
2024-02-07 15:12:06.005000
2024-02-07 15:12:06.012000
2024-02-07 15:12:06.019000
2024-02-07 15:12:06.026000
2024-02-07 15:12:06.033000
2024-02-07 15:12:06.040000
2024-02-07 15:12:06.047000
2024-02-07 15:12:06.054000
2024-02-07 15:12:06.061000
2024-02-07 15:12:06.068000
2024-02-07 15:12:06.075000
2024-02-07 15:12:06.082000
2024-02-07 15:12:06.089000
2024-02-07 15:12:06.096000
2024-02-07 15:12:06.103000
2024-02-07 15:12:06.110000
2024-02-07 15:12:06.117000
2024-02-07 15:12:06.124000
2024-02-07 15:12:06.131000
2024-02-07 15:12:06.138000
2024-02-07 15:12:06.145000
2024-02-07 15:12:06.152000
2024-02-07 15:12:06.159000
2024-02-07 15:12:06.166000
2024-02-07 15:12:06.173000
2024-02-07 15:12:06.180000
2024-02-07 15:12:06.187000
2024-02-07 15:12:06.194000
2024-02-07 15:12:06.201000
2024-02-07 15:12:06.208000
2024-02-07 15:12:06.215000
2024-02-07 15:12:06.222000
2024-02-07 15:12:06.229000
2024-02-07 15:12:06.236000
2024-02-07 15:12:06.243000
2024-02-07 15:12:06.250000
2024-02-07 15:12:06.257000
2024-02-07 15:12:06.264000
2024-02-07 15:12:06.271000
2024-02-07 15:12:06.278000
2024-02-07 15:12:06.285000
2024-02-07 15:12:06.292000
2024-02-07 15:12:06.299000
2024-02-07 15:12:06.306000
2024-02-07 15:12:06.313000
2024-02-07 15:12:06.320000
2024-02-07 15:12:06.327000
2024-02-07 15:12:06.334000
2024-02-07 15:12:06.341000
2024-02-07 15:12:06.348000
2024-02-07 15:12:06.355000
2024-02-07 15:12:06.362000
2024-02-07 15:12:06.369000
2024-02-07 15:12:06.376000
2024-02-07 15:12:06.383000
2024-02-07 15:12:06.390000
2024-02-07 15:12:06.397000
2024-02-07 15:12:06.404000
2024-02-07 15:12:06.411000
2024-02-07 15:12:06.418000
2024-02-07 15:12:06.425000
2024-02-07 15:12:06.432000
2024-02-07 15:12:06.439000
2024-02-07 15:12:06.446000
2024-02-07 15:12:06.453000
2024-02-07 15:12:06.460000
2024-02-07 15:12:06.467000
2024-02-07 15:12:06.474000
2024-02-07 15:12:06.481000
2024-02-07 15:12:06.488000
2024-02-07 15:12:06.495000
2024-02-07 15:12:06.502000
2024-02-07 15:12:06.509000
2024-02-07 15:12:06.516000
2024-02-07 15:12:06.523000
2024-02-07 15:12:06.530000
2024-02-07 15:12:06.537000
2024-02-07 15:12:06.544000
2024-02-07 15:12:06.551000
2024-02-07 15:12:06.558000
2024-02-07 15:12:06.565000
2024-02-07 15:12:06.572000
2024-02-07 15:12:06.579000
2024-02-07 15:12:06.586000
2024-02-07 15:12:06.593000
2024-02-07 15:12:06.600000
2024-02-07 15:12:06.607000
2024-02-07 15:12:06.614000
2024-02-07 15:12:06.621000
2024-02-07 15:12:06.628000
2024-02-07 15:12:06.635000
2024-02-07 15:12:06.642000
2024-02-07 15:12:06.649000
2024-02-07 15:12:06.656000
2024-02-07 15:12:06.663000
2024-02-07 15:12:06.670000
2024-02-07 15:12:06.677000
2024-02-07 15:12:06.684000
2024-02-07 15:12:06.691000
2024-02-07 15:12:06.698000
2024-02-07 15:12:06.705000
2024-02-07 15:12:06.712000
2024-02-07 15:12:06.719000
2024-02-07 15:12:06.726000
2024-02-07 15:12:06.733000
2024-02-07 15:12:06.740000
2024-02-07 15:12:06.747000
2024-02-07 15:12:06.754000
2024-02-07 15:12:06.761000
2024-02-07 15:12:06.768000
2024-02-07 15:12:06.775000
2024-02-07 15:12:06.782000
2024-02-07 15:12:06.789000
2024-02-07 15:12:06.796000
2024-02-07 15:12:06.803000
2024-02-07 15:12:06.810000
2024-02-07 15:12:06.817000
2024-02-07 15:12:06.824000
2024-02-07 15:12:06.831000
2024-02-07 15:12:06.838000
2024-02-07 15:12:06.845000
2024-02-07 15:12:06.852000
2024-02-07 15:12:06.859000
2024-02-07 15:12:06.866000
2024-02-07 15:12:06.873000
2024-02-07 15:12:06.880000
2024-02-07 15:12:06.887000
2024-02-07 15:12:06.894000
2024-02-07 15:12:06.901000
2024-02-07 15:12:06.908000
2024-02-07 15:12:06.915000
2024-02-07 15:12:06.922000
2024-02-07 15:12:06.929000
2024-02-07 15:12:06.936000
2024-02-07 15:12:06.943000
2024-02-07 15:12:06.950000
2024-02-07 15:12:06.957000
2024-02-07 15:12:06.964000
2024-02-07 15:12:06.971000
2024-02-07 15:12:06.978000
2024-02-07 15:12:06.985000
2024-02-07 15:12:06.992000
2024-02-07 15:12:06.999000
2024-02-07 15:12:07.006000
2024-02-07 15:12:07.013000
2024-02-07 15:12:07.020000
2024-02-07 15:12:07.027000
2024-02-07 15:12:07.034000
2024-02-07 15:12:07.041000
2024-02-07 15:12:07.048000
2024-02-07 15:12:07.055000
2024-02-07 15:12:07.062000
2024-02-07 15:12:07.069000
2024-02-07 15:12:07.076000
2024-02-07 15:12:07.083000
2024-02-07 15:12:07.090000
2024-02-07 15:12:07.097000
2024-02-07 15:12:07.104000
2024-02-07 15:12:07.111000
